timestamp,temperature_C,wind_speed_mps,solar_radiation_Wm2,air_pressure_Pa
2022-08-13 11:00:00,35.44,6.78,722.67,97.22
2022-08-13 12:00:00,36.22,6.65,680.53,97.15
2022-08-13 13:00:00,36.54,6.44,582.42,97.08
2022-08-13 14:00:00,36.42,6.04,511.05,97.03
2022-08-13 15:00:00,35.74,5.51,395.45,97.02
2022-08-13 16:00:00,34.61,4.93,233.4,97.05
2022-08-13 17:00:00,33.07,4.09,89.53,97.08
2022-08-13 18:00:00,31.19,2.89,5.97,97.12
2022-08-13 19:00:00,30.22,2.81,0.0,97.19
2022-08-13 20:00:00,29.55,2.93,0.0,97.28
2022-08-13 21:00:00,28.92,2.96,0.0,97.33
2022-08-13 22:00:00,28.4,2.86,0.0,97.36
2022-08-13 23:00:00,27.97,2.59,0.0,97.38
2022-08-14 00:00:00,27.61,2.19,0.0,97.36
2022-08-14 01:00:00,27.27,1.78,0.0,97.32
2022-08-14 02:00:00,26.99,1.58,0.0,97.29
2022-08-14 03:00:00,26.81,1.68,0.0,97.29
2022-08-14 04:00:00,26.61,1.87,0.0,97.35
2022-08-14 05:00:00,26.68,2.46,10.7,97.42
2022-08-14 06:00:00,27.94,3.63,87.15,97.51
2022-08-14 07:00:00,29.77,3.14,257.65,97.6
2022-08-14 08:00:00,31.38,1.37,414.83,97.63
2022-08-14 09:00:00,32.6,1.53,509.15,97.64
2022-08-14 10:00:00,33.46,2.18,564.95,97.63
2022-08-14 11:00:00,34.07,2.42,532.47,97.59
2022-08-14 12:00:00,34.17,2.55,391.52,97.54
2022-08-14 13:00:00,33.91,2.67,120.35,97.49
2022-08-14 14:00:00,33.38,2.56,47.58,97.44
2022-08-14 15:00:00,32.9,2.36,68.22,97.41
2022-08-14 16:00:00,32.2,2.32,88.75,97.4
2022-08-14 17:00:00,31.2,2.02,53.05,97.42
2022-08-14 18:00:00,30.01,1.46,5.25,97.49
2022-08-14 19:00:00,29.44,1.43,0.0,97.55
2022-08-14 20:00:00,29.03,1.46,0.0,97.59
2022-08-14 21:00:00,28.57,1.62,0.0,97.66
2022-08-14 22:00:00,28.06,1.82,0.0,97.66
2022-08-14 23:00:00,27.54,2.04,0.0,97.63
2022-08-15 00:00:00,27.11,2.72,0.0,97.61
2022-08-15 01:00:00,26.62,3.12,0.0,97.58
2022-08-15 02:00:00,26.24,3.13,0.0,97.55
2022-08-15 03:00:00,25.93,2.93,0.0,97.54
2022-08-15 04:00:00,25.77,2.92,0.0,97.59
2022-08-15 05:00:00,25.74,3.0,9.6,97.64
2022-08-15 06:00:00,26.25,3.44,74.72,97.71
2022-08-15 07:00:00,27.3,3.55,206.93,97.75
2022-08-15 08:00:00,29.1,4.16,351.38,97.8
2022-08-15 09:00:00,30.87,5.11,527.4,97.82
2022-08-15 10:00:00,31.52,6.16,620.42,97.82
2022-08-15 11:00:00,31.79,6.76,575.75,97.79
2022-08-15 12:00:00,32.14,6.85,656.42,97.75
2022-08-15 13:00:00,32.51,6.54,636.6,97.68
2022-08-15 14:00:00,32.64,5.99,479.95,97.59
2022-08-15 15:00:00,32.45,5.64,302.02,97.53
2022-08-15 16:00:00,31.59,5.0,173.38,97.51
2022-08-15 17:00:00,30.24,3.68,54.08,97.5
2022-08-15 18:00:00,28.87,3.03,5.18,97.52
2022-08-15 19:00:00,28.29,3.42,0.0,97.58
2022-08-15 20:00:00,27.83,3.97,0.0,97.64
2022-08-15 21:00:00,27.25,4.1,0.0,97.67
2022-08-15 22:00:00,26.77,4.12,0.0,97.66
2022-08-15 23:00:00,26.56,4.35,0.0,97.63
2022-08-16 00:00:00,26.41,4.67,0.0,97.6
2022-08-16 01:00:00,26.3,4.83,0.0,97.55
2022-08-16 02:00:00,26.23,5.21,0.0,97.52
2022-08-16 03:00:00,26.24,5.6,0.0,97.5
2022-08-16 04:00:00,26.22,6.05,0.0,97.51
2022-08-16 05:00:00,26.29,6.79,11.0,97.54
2022-08-16 06:00:00,27.27,8.03,105.03,97.58
2022-08-16 07:00:00,28.88,9.53,223.52,97.61
2022-08-16 08:00:00,30.2,10.71,383.42,97.61
2022-08-16 09:00:00,31.2,11.02,558.5,97.6
2022-08-16 10:00:00,32.31,11.13,525.35,97.54
2022-08-16 11:00:00,33.29,11.12,414.9,97.44
2022-08-16 12:00:00,33.92,11.05,296.73,97.35
2022-08-16 13:00:00,33.43,10.55,295.08,97.28
2022-08-16 14:00:00,32.65,9.74,300.3,97.24
2022-08-16 15:00:00,32.21,9.25,291.05,97.21
2022-08-16 16:00:00,31.38,8.73,151.68,97.21
2022-08-16 17:00:00,30.15,7.88,83.75,97.24
2022-08-16 18:00:00,28.83,7.16,4.85,97.31
2022-08-16 19:00:00,27.98,7.4,0.0,97.38
2022-08-16 20:00:00,27.42,7.96,0.0,97.47
2022-08-16 21:00:00,27.05,8.27,0.0,97.52
2022-08-16 22:00:00,26.78,8.19,0.0,97.54
2022-08-16 23:00:00,26.54,7.93,0.0,97.54
2022-08-17 00:00:00,26.21,7.5,0.0,97.53
2022-08-17 01:00:00,25.84,7.03,0.0,97.51
2022-08-17 02:00:00,25.5,6.25,0.0,97.49
2022-08-17 03:00:00,25.24,5.87,0.0,97.47
2022-08-17 04:00:00,25.07,5.81,0.0,97.48
2022-08-17 05:00:00,25.07,5.94,12.3,97.52
2022-08-17 06:00:00,26.3,6.85,120.75,97.58
2022-08-17 07:00:00,28.26,8.1,261.65,97.67
2022-08-17 08:00:00,29.68,8.68,441.85,97.73
2022-08-17 09:00:00,30.62,8.49,595.12,97.77
2022-08-17 10:00:00,31.42,7.76,795.45,97.74
2022-08-17 11:00:00,32.49,6.87,791.08,97.67
2022-08-17 12:00:00,33.84,6.5,749.55,97.56
2022-08-17 13:00:00,34.52,6.45,647.38,97.46
2022-08-17 14:00:00,34.67,6.11,565.53,97.39
2022-08-17 15:00:00,34.31,5.6,466.27,97.36
2022-08-17 16:00:00,33.48,4.97,277.7,97.36
2022-08-17 17:00:00,32.0,3.92,103.2,97.39
2022-08-17 18:00:00,29.88,2.47,3.5,97.45
2022-08-17 19:00:00,28.95,2.34,0.0,97.53
2022-08-17 20:00:00,28.39,2.41,0.0,97.6
2022-08-17 21:00:00,27.95,2.61,0.0,97.63
2022-08-17 22:00:00,27.59,2.88,0.0,97.62
2022-08-17 23:00:00,27.26,3.08,0.0,97.59
2022-08-18 00:00:00,26.93,3.07,0.0,97.55
2022-08-18 01:00:00,26.65,3.07,0.0,97.5
2022-08-18 02:00:00,26.4,2.9,0.0,97.47
2022-08-18 03:00:00,26.14,2.65,0.0,97.45
2022-08-18 04:00:00,25.89,2.61,0.0,97.46
2022-08-18 05:00:00,25.9,2.84,10.25,97.5
2022-08-18 06:00:00,27.42,3.75,131.27,97.56
2022-08-18 07:00:00,29.41,4.15,359.4,97.62
2022-08-18 08:00:00,30.99,3.75,536.45,97.65
2022-08-18 09:00:00,32.14,3.29,668.33,97.67
2022-08-18 10:00:00,33.24,3.13,752.38,97.64
2022-08-18 11:00:00,34.21,3.15,819.38,97.58
2022-08-18 12:00:00,34.92,3.2,787.65,97.49
2022-08-18 13:00:00,35.24,3.14,743.62,97.4
2022-08-18 14:00:00,35.28,2.99,637.03,97.32
2022-08-18 15:00:00,35.02,2.87,496.48,97.27
2022-08-18 16:00:00,34.36,2.76,303.15,97.25
2022-08-18 17:00:00,33.19,2.45,110.28,97.26
2022-08-18 18:00:00,31.19,1.88,3.28,97.29
2022-08-18 19:00:00,30.25,2.01,0.0,97.35
2022-08-18 20:00:00,29.6,2.28,0.0,97.41
2022-08-18 21:00:00,28.97,2.87,0.0,97.47
2022-08-18 22:00:00,28.31,3.63,0.0,97.49
2022-08-18 23:00:00,27.64,3.89,0.0,97.49
2022-08-19 00:00:00,27.14,3.74,0.0,97.46
2022-08-19 01:00:00,26.76,3.59,0.0,97.42
2022-08-19 02:00:00,26.47,3.7,0.0,97.39
2022-08-19 03:00:00,26.2,3.72,0.0,97.38
2022-08-19 04:00:00,25.93,3.45,0.0,97.4
2022-08-19 05:00:00,25.86,3.51,12.38,97.44
2022-08-19 06:00:00,27.21,4.54,146.68,97.5
2022-08-19 07:00:00,29.46,5.68,340.33,97.54
2022-08-19 08:00:00,31.29,5.2,506.83,97.59
2022-08-19 09:00:00,32.69,4.75,636.53,97.6
2022-08-19 10:00:00,33.81,4.64,757.17,97.57
2022-08-19 11:00:00,34.66,4.58,825.9,97.52
2022-08-19 12:00:00,35.1,4.57,772.5,97.46
2022-08-19 13:00:00,35.28,4.47,695.58,97.4
2022-08-19 14:00:00,35.15,4.26,579.25,97.35
2022-08-19 15:00:00,34.77,4.14,408.55,97.32
2022-08-19 16:00:00,33.83,3.95,248.88,97.31
2022-08-19 17:00:00,32.56,3.28,78.25,97.32
2022-08-19 18:00:00,30.73,1.98,3.47,97.36
2022-08-19 19:00:00,29.98,1.54,0.0,97.48
2022-08-19 20:00:00,29.61,1.38,0.0,97.6
2022-08-19 21:00:00,29.56,0.66,0.0,97.61
2022-08-19 22:00:00,29.55,0.27,0.0,97.58
2022-08-19 23:00:00,28.99,0.55,0.0,97.6
2022-08-20 00:00:00,28.46,0.85,0.0,97.6
2022-08-20 01:00:00,28.05,0.95,0.0,97.57
2022-08-20 02:00:00,27.63,1.09,0.0,97.54
2022-08-20 03:00:00,27.28,1.22,0.0,97.54
2022-08-20 04:00:00,27.05,1.29,0.0,97.57
2022-08-20 05:00:00,27.14,1.35,7.0,97.64
2022-08-20 06:00:00,28.08,1.95,68.5,97.72
2022-08-20 07:00:00,29.67,2.07,171.98,97.78
2022-08-20 08:00:00,31.13,2.0,299.98,97.82
2022-08-20 09:00:00,32.11,1.66,360.23,97.84
2022-08-20 10:00:00,32.53,1.48,330.3,97.8
2022-08-20 11:00:00,32.72,1.5,452.75,97.74
2022-08-20 12:00:00,32.72,1.48,474.83,97.67
2022-08-20 13:00:00,32.58,1.29,476.92,97.62
2022-08-20 14:00:00,32.38,1.01,431.38,97.56
2022-08-20 15:00:00,32.13,0.8,378.77,97.53
2022-08-20 16:00:00,31.8,0.6,224.0,97.51
2022-08-20 17:00:00,31.26,0.34,83.68,97.51
2022-08-20 18:00:00,30.28,0.35,3.3,97.54
2022-08-20 19:00:00,29.65,0.83,0.0,97.6
2022-08-20 20:00:00,29.11,1.07,0.0,97.65
2022-08-20 21:00:00,28.64,1.15,0.0,97.65
2022-08-20 22:00:00,28.11,1.29,0.0,97.64
2022-08-20 23:00:00,27.59,1.46,0.0,97.63
2022-08-21 00:00:00,27.12,1.51,0.0,97.6
2022-08-21 01:00:00,26.72,1.43,0.0,97.55
2022-08-21 02:00:00,26.36,1.37,0.0,97.5
2022-08-21 03:00:00,26.0,1.35,0.0,97.49
2022-08-21 04:00:00,25.72,1.39,0.0,97.49
2022-08-21 05:00:00,25.77,1.47,10.25,97.52
2022-08-21 06:00:00,26.91,2.19,92.12,97.56
2022-08-21 07:00:00,29.17,2.51,207.15,97.6
2022-08-21 08:00:00,31.61,2.91,354.85,97.63
2022-08-21 09:00:00,33.24,3.03,536.6,97.63
2022-08-21 10:00:00,34.54,2.83,675.1,97.59
2022-08-21 11:00:00,35.56,2.38,804.83,97.52
2022-08-21 12:00:00,35.98,2.09,756.55,97.44
2022-08-21 13:00:00,35.81,2.21,631.5,97.36
2022-08-21 14:00:00,35.44,2.61,518.85,97.3
2022-08-21 15:00:00,34.76,3.13,407.52,97.26
2022-08-21 16:00:00,33.77,3.55,220.73,97.26
2022-08-21 17:00:00,32.36,3.49,70.0,97.27
2022-08-21 18:00:00,30.68,3.02,3.35,97.31
2022-08-21 19:00:00,30.03,2.89,0.0,97.36
2022-08-21 20:00:00,29.58,2.58,0.0,97.41
2022-08-21 21:00:00,29.13,2.22,0.0,97.4
2022-08-21 22:00:00,28.72,2.0,0.0,97.38
2022-08-21 23:00:00,28.34,1.93,0.0,97.37
2022-08-22 00:00:00,27.97,1.97,0.0,97.35
2022-08-22 01:00:00,27.56,2.08,0.0,97.34
2022-08-22 02:00:00,27.1,2.07,0.0,97.32
2022-08-22 03:00:00,26.69,1.92,0.0,97.3
2022-08-22 04:00:00,26.34,1.69,0.0,97.31
2022-08-22 05:00:00,26.13,1.52,9.35,97.34
2022-08-22 06:00:00,26.54,1.61,75.03,97.38
2022-08-22 07:00:00,28.69,1.67,194.07,97.42
2022-08-22 08:00:00,31.41,2.37,332.4,97.45
2022-08-22 09:00:00,32.89,2.97,565.88,97.46
2022-08-22 10:00:00,34.04,3.34,653.33,97.42
2022-08-22 11:00:00,35.05,3.55,702.25,97.34
2022-08-22 12:00:00,35.83,3.74,723.2,97.24
2022-08-22 13:00:00,36.51,3.87,709.8,97.14
2022-08-22 14:00:00,36.91,3.84,523.7,97.06
2022-08-22 15:00:00,36.67,3.92,330.83,97.03
2022-08-22 16:00:00,35.74,3.83,194.9,97.02
2022-08-22 17:00:00,33.98,3.14,57.17,97.04
2022-08-22 18:00:00,31.74,2.43,3.2,97.1
2022-08-22 19:00:00,30.77,2.77,0.0,97.19
2022-08-22 20:00:00,30.04,3.47,0.0,97.3
2022-08-22 21:00:00,29.4,3.97,0.0,97.34
2022-08-22 22:00:00,28.75,3.75,0.0,97.34
2022-08-22 23:00:00,28.18,3.37,0.0,97.31
2022-08-23 00:00:00,27.78,3.49,0.0,97.28
2022-08-23 01:00:00,27.52,3.98,0.0,97.25
2022-08-23 02:00:00,27.41,4.48,0.0,97.25
2022-08-23 03:00:00,27.14,4.46,0.0,97.25
2022-08-23 04:00:00,26.84,4.57,0.0,97.27
2022-08-23 05:00:00,26.62,4.77,10.2,97.3
2022-08-23 06:00:00,27.72,6.13,98.12,97.34
2022-08-23 07:00:00,29.38,8.1,237.55,97.37
2022-08-23 08:00:00,31.0,9.48,416.17,97.41
2022-08-23 09:00:00,32.49,10.2,523.15,97.43
2022-08-23 10:00:00,33.76,10.42,662.58,97.42
2022-08-23 11:00:00,34.7,10.43,779.15,97.35
2022-08-23 12:00:00,35.33,10.36,741.0,97.27
2022-08-23 13:00:00,35.63,10.17,643.83,97.2
2022-08-23 14:00:00,35.38,9.8,597.08,97.16
2022-08-23 15:00:00,34.65,9.33,440.62,97.16
2022-08-23 16:00:00,33.31,8.69,262.9,97.21
2022-08-23 17:00:00,31.73,7.83,97.05,97.28
2022-08-23 18:00:00,30.19,7.03,0.0,97.39
2022-08-23 19:00:00,29.09,6.9,0.0,97.49
2022-08-23 20:00:00,28.36,6.94,0.0,97.59
2022-08-23 21:00:00,27.91,6.92,0.0,97.66
2022-08-23 22:00:00,27.54,6.83,0.0,97.69
2022-08-23 23:00:00,27.27,6.6,0.0,97.71
2022-08-24 00:00:00,26.91,5.81,0.0,97.72
2022-08-24 01:00:00,26.55,5.23,0.0,97.72
2022-08-24 02:00:00,26.22,5.01,0.0,97.72
2022-08-24 03:00:00,26.03,5.06,0.0,97.75
2022-08-24 04:00:00,25.88,4.96,0.0,97.81
2022-08-24 05:00:00,25.79,4.8,8.88,97.88
2022-08-24 06:00:00,26.59,5.3,71.4,97.94
2022-08-24 07:00:00,28.08,5.84,204.82,98.0
2022-08-24 08:00:00,29.72,6.13,334.27,98.03
2022-08-24 09:00:00,31.47,6.26,455.83,98.01
2022-08-24 10:00:00,33.12,6.22,529.8,97.95
2022-08-24 11:00:00,34.37,6.11,571.03,97.83
2022-08-24 12:00:00,35.19,6.01,514.17,97.73
2022-08-24 13:00:00,35.54,6.02,517.2,97.64
2022-08-24 14:00:00,35.27,5.86,392.88,97.59
2022-08-24 15:00:00,34.51,5.64,350.77,97.57
2022-08-24 16:00:00,33.01,5.18,204.27,97.59
2022-08-24 17:00:00,31.23,4.08,68.25,97.65
2022-08-24 18:00:00,29.5,2.88,0.0,97.71
2022-08-24 19:00:00,28.66,2.69,0.0,97.77
2022-08-24 20:00:00,28.07,2.68,0.0,97.83
2022-08-24 21:00:00,27.53,2.63,0.0,97.85
2022-08-24 22:00:00,26.97,2.46,0.0,97.84
2022-08-24 23:00:00,26.43,2.35,0.0,97.82
2022-08-25 00:00:00,25.98,2.28,0.0,97.81
2022-08-25 01:00:00,25.58,2.14,0.0,97.79
2022-08-25 02:00:00,25.22,1.93,0.0,97.76
2022-08-25 03:00:00,24.92,1.77,0.0,97.76
2022-08-25 04:00:00,24.65,1.69,0.0,97.78
2022-08-25 05:00:00,24.6,1.84,7.18,97.8
2022-08-25 06:00:00,25.62,2.58,119.07,97.84
2022-08-25 07:00:00,28.43,2.61,307.23,97.88
2022-08-25 08:00:00,30.83,2.17,489.08,97.91
2022-08-25 09:00:00,32.4,1.6,619.47,97.92
2022-08-25 10:00:00,33.67,1.53,673.62,97.89
2022-08-25 11:00:00,34.75,1.67,685.28,97.81
2022-08-25 12:00:00,35.54,1.75,601.4,97.72
2022-08-25 13:00:00,36.07,1.77,582.65,97.62
2022-08-25 14:00:00,36.18,1.67,495.9,97.54
2022-08-25 15:00:00,35.95,1.48,416.9,97.5
2022-08-25 16:00:00,35.28,1.32,262.4,97.49
2022-08-25 17:00:00,34.12,1.16,88.85,97.51
2022-08-25 18:00:00,31.97,1.24,0.0,97.57
2022-08-25 19:00:00,30.68,1.59,0.0,97.64
2022-08-25 20:00:00,29.7,1.75,0.0,97.71
2022-08-25 21:00:00,28.81,1.83,0.0,97.73
2022-08-25 22:00:00,28.05,1.95,0.0,97.74
2022-08-25 23:00:00,27.37,2.16,0.0,97.73
2022-08-26 00:00:00,26.75,2.32,0.0,97.73
2022-08-26 01:00:00,26.22,2.43,0.0,97.71
2022-08-26 02:00:00,25.85,2.59,0.0,97.69
2022-08-26 03:00:00,25.62,2.88,0.0,97.68
2022-08-26 04:00:00,25.45,3.13,0.0,97.69
2022-08-26 05:00:00,25.41,3.57,8.77,97.71
2022-08-26 06:00:00,26.7,4.36,112.47,97.76
2022-08-26 07:00:00,29.18,4.76,304.08,97.81
2022-08-26 08:00:00,31.14,4.35,491.83,97.85
2022-08-26 09:00:00,32.79,3.92,667.1,97.87
2022-08-26 10:00:00,33.89,3.74,766.28,97.84
2022-08-26 11:00:00,34.6,3.76,740.1,97.78
2022-08-26 12:00:00,35.09,3.87,694.17,97.7
2022-08-26 13:00:00,34.85,3.9,547.5,97.63
2022-08-26 14:00:00,34.43,3.86,543.47,97.58
2022-08-26 15:00:00,33.84,3.86,401.38,97.56
2022-08-26 16:00:00,32.74,3.84,229.23,97.55
2022-08-26 17:00:00,31.43,3.43,73.85,97.55
2022-08-26 18:00:00,30.05,2.68,0.0,97.57
2022-08-26 19:00:00,29.39,2.51,0.0,97.62
2022-08-26 20:00:00,28.81,2.43,0.0,97.67
2022-08-26 21:00:00,28.36,2.66,0.0,97.68
2022-08-26 22:00:00,27.98,2.95,0.0,97.67
2022-08-26 23:00:00,27.64,3.14,0.0,97.66
2022-08-27 00:00:00,27.34,3.24,0.0,97.64
2022-08-27 01:00:00,27.03,3.26,0.0,97.62
2022-08-27 02:00:00,26.75,3.26,0.0,97.61
2022-08-27 03:00:00,26.52,3.35,0.0,97.6
2022-08-27 04:00:00,26.36,3.68,0.0,97.61
2022-08-27 05:00:00,26.06,3.75,8.12,97.62
2022-08-27 06:00:00,27.13,4.52,107.8,97.65
2022-08-27 07:00:00,29.53,5.83,298.92,97.71
2022-08-27 08:00:00,31.42,6.02,501.35,97.75
2022-08-27 09:00:00,33.01,5.88,684.6,97.78
2022-08-27 10:00:00,34.28,5.76,787.78,97.74
2022-08-27 11:00:00,35.21,5.79,851.15,97.68
2022-08-27 12:00:00,35.82,5.94,757.58,97.6
2022-08-27 13:00:00,35.98,6.19,658.3,97.51
2022-08-27 14:00:00,35.66,6.38,512.95,97.43
2022-08-27 15:00:00,34.86,6.44,410.77,97.39
2022-08-27 16:00:00,33.76,6.2,225.95,97.4
2022-08-27 17:00:00,32.28,5.18,72.65,97.43
2022-08-27 18:00:00,30.36,3.27,0.0,97.49
2022-08-27 19:00:00,29.36,2.58,0.0,97.55
2022-08-27 20:00:00,28.61,2.15,0.0,97.6
2022-08-27 21:00:00,28.03,1.96,0.0,97.61
2022-08-27 22:00:00,27.56,1.88,0.0,97.64
2022-08-27 23:00:00,27.13,1.85,0.0,97.65
2022-08-28 00:00:00,26.75,1.91,0.0,97.65
2022-08-28 01:00:00,26.44,2.21,0.0,97.62
2022-08-28 02:00:00,26.22,2.98,0.0,97.6
2022-08-28 03:00:00,25.93,3.74,0.0,97.56
2022-08-28 04:00:00,25.57,4.14,0.0,97.56
2022-08-28 05:00:00,25.3,4.21,8.0,97.58
2022-08-28 06:00:00,26.35,4.83,113.53,97.64
2022-08-28 07:00:00,28.98,5.79,311.42,97.7
2022-08-28 08:00:00,31.49,6.47,505.3,97.74
2022-08-28 09:00:00,33.31,6.14,635.72,97.77
2022-08-28 10:00:00,34.64,5.45,748.65,97.78
2022-08-28 11:00:00,35.63,4.86,829.92,97.72
2022-08-28 12:00:00,36.27,4.45,789.3,97.66
2022-08-28 13:00:00,36.49,4.08,702.55,97.58
2022-08-28 14:00:00,36.21,3.71,485.9,97.51
2022-08-28 15:00:00,35.75,3.39,331.52,97.49
2022-08-28 16:00:00,34.7,2.92,185.27,97.5
2022-08-28 17:00:00,33.35,2.26,59.95,97.53
2022-08-28 18:00:00,31.23,1.72,0.0,97.57
2022-08-28 19:00:00,30.43,1.61,0.0,97.65
2022-08-28 20:00:00,29.91,1.43,0.0,97.74
2022-08-28 21:00:00,29.43,1.41,0.0,97.79
2022-08-28 22:00:00,28.94,1.53,0.0,97.83
2022-08-28 23:00:00,28.42,1.88,0.0,97.84
2022-08-29 00:00:00,27.9,2.42,0.0,97.84
2022-08-29 01:00:00,27.3,2.58,0.0,97.82
2022-08-29 02:00:00,26.83,2.7,0.0,97.82
2022-08-29 03:00:00,26.46,2.82,0.0,97.84
2022-08-29 04:00:00,26.19,2.82,0.0,97.89
2022-08-29 05:00:00,26.05,2.82,6.88,97.97
2022-08-29 06:00:00,26.97,3.31,91.03,98.06
2022-08-29 07:00:00,29.4,3.16,219.55,98.14
2022-08-29 08:00:00,31.67,2.71,369.08,98.21
2022-08-29 09:00:00,33.12,2.07,558.3,98.23
2022-08-29 10:00:00,34.1,1.63,736.33,98.2
2022-08-29 11:00:00,34.99,1.3,757.83,98.15
2022-08-29 12:00:00,35.68,1.09,706.45,98.08
2022-08-29 13:00:00,35.96,0.93,611.6,98.0
2022-08-29 14:00:00,36.01,0.71,444.5,97.92
2022-08-29 15:00:00,35.67,0.56,237.15,97.88
2022-08-29 16:00:00,34.92,0.51,135.4,97.87
2022-08-29 17:00:00,33.74,0.52,43.6,97.89
2022-08-29 18:00:00,32.46,0.47,0.0,97.95
2022-08-29 19:00:00,31.94,0.46,0.0,98.02
2022-08-29 20:00:00,31.15,0.41,0.0,98.09
2022-08-29 21:00:00,29.87,0.74,0.0,98.11
2022-08-29 22:00:00,28.76,1.12,0.0,98.11
2022-08-29 23:00:00,27.91,1.25,0.0,98.11
2022-08-30 00:00:00,27.29,1.2,0.0,98.1
2022-08-30 01:00:00,26.82,1.04,0.0,98.08
2022-08-30 02:00:00,26.48,0.89,0.0,98.06
2022-08-30 03:00:00,26.29,0.66,0.0,98.05
2022-08-30 04:00:00,26.11,0.59,0.0,98.06
2022-08-30 05:00:00,26.05,0.74,5.32,98.1
2022-08-30 06:00:00,27.01,1.12,88.07,98.15
2022-08-30 07:00:00,29.62,0.84,234.35,98.2
2022-08-30 08:00:00,32.19,0.9,428.48,98.25
2022-08-30 09:00:00,33.8,1.06,596.15,98.26
2022-08-30 10:00:00,34.98,0.94,666.65,98.25
2022-08-30 11:00:00,35.78,0.86,674.9,98.18
2022-08-30 12:00:00,36.29,1.12,639.78,98.09
2022-08-30 13:00:00,36.39,1.58,439.95,98.0
2022-08-30 14:00:00,35.94,1.98,402.42,97.93
2022-08-30 15:00:00,35.22,2.24,313.38,97.89
2022-08-30 16:00:00,34.25,2.36,164.77,97.89
2022-08-30 17:00:00,33.0,2.12,55.55,97.9
2022-08-30 18:00:00,31.25,1.43,0.0,97.94
2022-08-30 19:00:00,30.46,1.27,0.0,98.0
2022-08-30 20:00:00,29.92,1.3,0.0,98.04
2022-08-30 21:00:00,29.4,1.42,0.0,98.02
2022-08-30 22:00:00,28.89,1.49,0.0,97.99
2022-08-30 23:00:00,28.45,1.46,0.0,97.95
2022-08-31 00:00:00,28.09,1.36,0.0,97.92
2022-08-31 01:00:00,27.68,1.28,0.0,97.89
2022-08-31 02:00:00,27.23,1.29,0.0,97.85
2022-08-31 03:00:00,26.85,1.36,0.0,97.82
2022-08-31 04:00:00,26.58,1.43,0.0,97.81
2022-08-31 05:00:00,26.46,1.57,7.32,97.84
2022-08-31 06:00:00,27.7,2.52,104.93,97.88
2022-08-31 07:00:00,30.54,2.04,299.55,97.93
2022-08-31 08:00:00,33.45,1.99,495.83,97.97
2022-08-31 09:00:00,35.16,2.45,664.47,97.97
2022-08-31 10:00:00,36.38,2.81,776.97,97.95
2022-08-31 11:00:00,37.33,3.07,841.08,97.88
2022-08-31 12:00:00,37.75,3.33,698.17,97.79
2022-08-31 13:00:00,37.72,3.61,603.3,97.71
2022-08-31 14:00:00,37.45,3.93,499.9,97.63
2022-08-31 15:00:00,36.84,4.16,341.55,97.59
2022-08-31 16:00:00,35.76,4.11,164.8,97.58
2022-08-31 17:00:00,34.21,3.33,53.28,97.6
2022-08-31 18:00:00,32.14,2.14,0.0,97.64
2022-08-31 19:00:00,31.37,1.96,0.0,97.71
2022-08-31 20:00:00,30.78,1.82,0.0,97.77
2022-08-31 21:00:00,30.25,1.7,0.0,97.77
2022-08-31 22:00:00,29.62,1.71,0.0,97.74
2022-08-31 23:00:00,29.09,1.69,0.0,97.72
2022-09-01 00:00:00,28.64,1.55,0.0,97.72
2022-09-01 01:00:00,28.25,1.44,0.0,97.7
2022-09-01 02:00:00,27.93,1.34,0.0,97.68
2022-09-01 03:00:00,27.66,1.27,0.0,97.69
2022-09-01 04:00:00,27.51,1.12,0.0,97.73
2022-09-01 05:00:00,27.52,0.96,6.95,97.78
2022-09-01 06:00:00,28.82,1.2,94.8,97.85
2022-09-01 07:00:00,31.62,1.63,274.55,97.91
2022-09-01 08:00:00,33.81,2.58,460.2,97.96
2022-09-01 09:00:00,35.02,2.85,625.3,97.98
2022-09-01 10:00:00,36.06,2.9,691.05,97.96
2022-09-01 11:00:00,36.85,2.89,766.17,97.89
2022-09-01 12:00:00,37.37,2.93,706.92,97.81
2022-09-01 13:00:00,37.46,3.01,632.53,97.73
2022-09-01 14:00:00,36.83,3.07,526.83,97.68
2022-09-01 15:00:00,36.11,3.03,345.88,97.66
2022-09-01 16:00:00,35.2,2.76,169.62,97.67
2022-09-01 17:00:00,34.21,2.1,48.2,97.7
2022-09-01 18:00:00,32.71,1.32,0.0,97.75
2022-09-01 19:00:00,32.49,0.98,0.0,97.81
2022-09-01 20:00:00,32.31,0.72,0.0,97.85
2022-09-01 21:00:00,31.81,0.81,0.0,97.87
2022-09-01 22:00:00,31.24,0.98,0.0,97.87
2022-09-01 23:00:00,30.74,1.03,0.0,97.87
2022-09-02 00:00:00,30.32,0.99,0.0,97.86
2022-09-02 01:00:00,29.87,0.95,0.0,97.85
2022-09-02 02:00:00,29.34,0.98,0.0,97.85
2022-09-02 03:00:00,28.78,1.03,0.0,97.87
2022-09-02 04:00:00,28.25,1.0,0.0,97.9
2022-09-02 05:00:00,27.85,0.92,6.22,97.95
2022-09-02 06:00:00,28.98,1.23,83.35,98.01
2022-09-02 07:00:00,31.72,1.09,238.18,98.07
2022-09-02 08:00:00,33.99,0.87,433.25,98.13
2022-09-02 09:00:00,35.18,0.95,546.9,98.17
2022-09-02 10:00:00,35.96,1.17,665.75,98.15
2022-09-02 11:00:00,36.46,1.44,580.78,98.07
